gene_id	fraction_samples
ENSG00000068400.14	1.0
ENSG00000068438.15	1.0
ENSG00000068489.13	1.0
ENSG00000068615.20	1.0
ENSG00000068650.19	1.0
ENSG00000068654.17	1.0
ENSG00000068697.7	1.0
ENSG00000068724.18	1.0
ENSG00000068745.15	1.0
ENSG00000068784.13	1.0
ENSG00000068796.19	1.0
ENSG00000068831.19	1.0
ENSG00000068878.15	1.0
ENSG00000068885.15	1.0
ENSG00000068903.21	1.0
ENSG00000068912.15	1.0
ENSG00000068971.14	1.0
ENSG00000068976.14	1.0
ENSG00000069020.19	1.0
ENSG00000069122.19	1.0
ENSG00000069188.17	0.9875
ENSG00000069248.12	1.0
ENSG00000069275.13	1.0
ENSG00000069329.19	1.0
ENSG00000069345.12	1.0
ENSG00000069399.15	1.0
ENSG00000069424.16	1.0
ENSG00000069431.14	1.0
ENSG00000069493.15	0.9875
ENSG00000069509.6	1.0
ENSG00000069535.14	1.0
ENSG00000069667.16	1.0
ENSG00000069702.11	1.0
ENSG00000069849.11	1.0
ENSG00000069869.17	1.0
ENSG00000069943.10	1.0
ENSG00000069956.14	1.0
ENSG00000069966.19	1.0
ENSG00000069974.17	1.0
ENSG00000069998.12	1.0
ENSG00000070010.19	1.0
ENSG00000070018.9	1.0
ENSG00000070019.5	0.95
ENSG00000070047.13	1.0
ENSG00000070061.16	1.0
ENSG00000070081.18	1.0
ENSG00000070087.15	1.0
ENSG00000070159.14	1.0
ENSG00000070182.21	1.0
ENSG00000070190.13	1.0
ENSG00000070193.5	1.0
ENSG00000070214.17	1.0
ENSG00000070269.14	1.0
ENSG00000070366.14	1.0
ENSG00000070367.17	1.0
ENSG00000070371.16	1.0
ENSG00000070404.10	1.0
ENSG00000070413.21	1.0
ENSG00000070423.18	1.0
ENSG00000070444.15	1.0
ENSG00000070476.15	1.0
ENSG00000070495.15	1.0
ENSG00000070501.12	1.0
ENSG00000070526.15	1.0
ENSG00000070540.13	1.0
ENSG00000070601.10	0.9875
ENSG00000070610.14	1.0
ENSG00000070614.15	1.0
ENSG00000070669.17	1.0
ENSG00000070718.13	1.0
ENSG00000070731.11	1.0
ENSG00000070756.17	1.0
ENSG00000070759.17	1.0
ENSG00000070761.8	1.0
ENSG00000070770.10	1.0
ENSG00000070778.13	1.0
ENSG00000070785.17	1.0
ENSG00000070808.17	0.975
ENSG00000070814.22	1.0
ENSG00000070831.18	1.0
ENSG00000070882.13	1.0
ENSG00000070950.10	1.0
ENSG00000070961.17	1.0
ENSG00000071051.14	1.0
ENSG00000071054.17	1.0
ENSG00000071073.13	1.0
ENSG00000071082.11	1.0
ENSG00000071127.18	1.0
ENSG00000071189.21	1.0
ENSG00000071205.12	1.0
ENSG00000071242.13	1.0
ENSG00000071243.16	1.0
ENSG00000071246.11	1.0
ENSG00000071282.12	1.0
ENSG00000071462.13	1.0
ENSG00000071537.14	1.0
ENSG00000071539.14	1.0
ENSG00000071553.18	1.0
ENSG00000071564.19	1.0
ENSG00000071575.12	1.0
ENSG00000071626.17	1.0
ENSG00000071655.18	1.0
ENSG00000071794.16	1.0
ENSG00000071859.15	1.0
ENSG00000071889.17	1.0
ENSG00000071894.17	1.0
ENSG00000071909.19	0.925
ENSG00000071967.12	1.0
ENSG00000071991.9	0.975
ENSG00000071994.11	1.0
ENSG00000072041.18	0.975
ENSG00000072042.13	1.0
ENSG00000072062.16	1.0
ENSG00000072071.17	1.0
ENSG00000072110.17	1.0
ENSG00000072121.17	1.0
ENSG00000072133.12	1.0
ENSG00000072134.16	1.0
ENSG00000072135.13	1.0
ENSG00000072163.20	1.0
ENSG00000072195.15	1.0
ENSG00000072201.14	0.9875
ENSG00000072210.19	1.0
ENSG00000072274.14	1.0
ENSG00000072310.18	1.0
ENSG00000072364.13	1.0
ENSG00000072401.15	1.0
ENSG00000072415.10	1.0
ENSG00000072422.17	1.0
ENSG00000072501.19	1.0
ENSG00000072506.14	1.0
ENSG00000072518.23	1.0
ENSG00000072571.20	1.0
ENSG00000072609.18	1.0
ENSG00000072657.10	1.0
ENSG00000072682.20	1.0
ENSG00000072694.22	0.9875
ENSG00000072736.19	1.0
ENSG00000072756.18	1.0
ENSG00000072778.20	1.0
ENSG00000072786.13	1.0
ENSG00000072803.18	1.0
ENSG00000072818.12	1.0
ENSG00000072832.15	1.0
ENSG00000072840.13	1.0
ENSG00000072849.11	1.0
ENSG00000072858.12	1.0
ENSG00000072864.16	1.0
ENSG00000072952.21	1.0
ENSG00000072954.7	1.0
ENSG00000072958.9	1.0
ENSG00000073008.16	1.0
ENSG00000073050.12	1.0
ENSG00000073060.17	1.0
ENSG00000073111.15	1.0
ENSG00000073146.17	0.9375
ENSG00000073150.14	0.9875
ENSG00000073169.15	1.0
ENSG00000073282.14	0.9875
ENSG00000073331.18	1.0
ENSG00000073350.14	1.0
ENSG00000073417.15	1.0
ENSG00000073464.13	1.0
ENSG00000073536.18	1.0
ENSG00000073578.18	1.0
ENSG00000073584.20	1.0
ENSG00000073605.19	1.0
ENSG00000073614.13	1.0
ENSG00000073670.14	0.9625
ENSG00000073711.11	1.0
ENSG00000073712.15	1.0
ENSG00000073737.17	1.0
ENSG00000073756.13	1.0
ENSG00000073792.16	1.0
ENSG00000073803.14	1.0
ENSG00000073849.16	1.0
ENSG00000073905.8	0.95
ENSG00000073910.23	1.0
ENSG00000073921.18	1.0
ENSG00000073969.19	1.0
ENSG00000074047.22	1.0
ENSG00000074054.21	1.0
ENSG00000074071.15	1.0
ENSG00000074181.9	1.0
ENSG00000074201.9	1.0
ENSG00000074211.14	1.0
ENSG00000074219.14	1.0
ENSG00000074266.24	1.0
ENSG00000074319.13	1.0
ENSG00000074356.17	1.0
ENSG00000074370.19	1.0
ENSG00000074410.14	1.0
ENSG00000074416.16	1.0
ENSG00000074527.13	1.0
ENSG00000074582.15	1.0
ENSG00000074590.14	1.0
ENSG00000074603.19	1.0
ENSG00000074621.14	1.0
ENSG00000074657.14	1.0
ENSG00000074660.17	1.0
ENSG00000074695.6	1.0
ENSG00000074696.13	1.0
ENSG00000074706.14	1.0
ENSG00000074755.15	1.0
ENSG00000074800.16	1.0
ENSG00000074842.8	1.0
ENSG00000074855.11	1.0
ENSG00000074935.14	1.0
ENSG00000074964.17	1.0
ENSG00000074966.12	1.0
ENSG00000075035.10	0.975
ENSG00000075073.16	1.0
ENSG00000075089.10	1.0
ENSG00000075131.10	1.0
ENSG00000075142.14	1.0
ENSG00000075151.24	1.0
ENSG00000075188.9	1.0
ENSG00000075213.11	1.0
ENSG00000075218.19	1.0
ENSG00000075223.14	1.0
ENSG00000075234.17	1.0
ENSG00000075239.15	1.0
ENSG00000075240.17	1.0
ENSG00000075275.18	1.0
ENSG00000075292.20	1.0
ENSG00000075303.13	1.0
ENSG00000075336.12	1.0
ENSG00000075340.23	1.0
ENSG00000075391.18	1.0
ENSG00000075399.14	1.0
ENSG00000075407.19	1.0
ENSG00000075413.19	1.0
ENSG00000075415.15	1.0
ENSG00000075420.13	1.0
ENSG00000075426.12	1.0
ENSG00000075539.15	1.0
ENSG00000075568.17	1.0
ENSG00000075618.18	1.0
ENSG00000075624.17	1.0
ENSG00000075643.6	1.0
ENSG00000075651.17	1.0
ENSG00000075702.19	1.0
ENSG00000075711.21	1.0
ENSG00000075785.14	1.0
ENSG00000075826.17	1.0
ENSG00000075856.12	1.0
ENSG00000075884.14	1.0
ENSG00000075886.11	0.9625
ENSG00000075914.13	1.0
ENSG00000075945.13	1.0
ENSG00000075975.17	1.0
ENSG00000076003.5	1.0
ENSG00000076043.11	1.0
ENSG00000076053.12	1.0
ENSG00000076067.14	1.0
ENSG00000076108.12	1.0
ENSG00000076201.16	1.0
ENSG00000076242.18	1.0
ENSG00000076248.12	1.0
ENSG00000076258.10	1.0
ENSG00000076321.11	1.0
ENSG00000076344.16	1.0
ENSG00000076351.13	1.0
ENSG00000076356.7	1.0
ENSG00000076382.17	1.0
ENSG00000076513.17	1.0
ENSG00000076554.16	1.0
ENSG00000076555.16	1.0
ENSG00000076604.16	1.0
ENSG00000076641.4	1.0
ENSG00000076650.7	1.0
ENSG00000076685.19	1.0
ENSG00000076706.17	1.0
ENSG00000076716.9	1.0
ENSG00000076770.16	1.0
ENSG00000076826.10	1.0
ENSG00000076864.21	1.0
ENSG00000076924.12	1.0
ENSG00000076928.20	1.0
ENSG00000076944.18	0.95
ENSG00000076984.18	1.0
ENSG00000077044.11	1.0
ENSG00000077063.11	1.0
ENSG00000077092.20	1.0
ENSG00000077097.17	1.0
ENSG00000077147.16	1.0
ENSG00000077150.21	1.0
ENSG00000077152.12	1.0
ENSG00000077157.23	1.0
ENSG00000077232.19	1.0
ENSG00000077235.18	1.0
ENSG00000077238.14	1.0
ENSG00000077254.14	1.0
ENSG00000077264.17	1.0
ENSG00000077312.9	1.0
ENSG00000077348.10	1.0
ENSG00000077380.16	1.0
ENSG00000077420.17	1.0
ENSG00000077454.17	1.0
ENSG00000077458.13	1.0
ENSG00000077463.15	1.0
ENSG00000077514.9	1.0
ENSG00000077522.15	1.0
ENSG00000077549.19	1.0
ENSG00000077585.14	1.0
ENSG00000077616.11	1.0
ENSG00000077684.16	1.0
ENSG00000077713.19	1.0
ENSG00000077721.17	1.0
ENSG00000077782.23	1.0
ENSG00000077935.17	0.9
ENSG00000077942.19	1.0
ENSG00000077943.8	1.0
ENSG00000077984.6	1.0
ENSG00000078018.22	1.0
ENSG00000078043.16	1.0
ENSG00000078053.17	1.0
ENSG00000078061.14	1.0
ENSG00000078070.14	1.0
ENSG00000078081.8	0.9
ENSG00000078098.15	1.0
ENSG00000078114.19	1.0
ENSG00000078124.13	1.0
ENSG00000078140.14	1.0
ENSG00000078142.14	1.0
ENSG00000078177.15	1.0
ENSG00000078237.7	1.0
ENSG00000078246.17	1.0
ENSG00000078269.15	1.0
ENSG00000078295.17	1.0
ENSG00000078304.20	1.0
ENSG00000078328.23	0.9
ENSG00000078369.19	1.0
ENSG00000078401.7	1.0
ENSG00000078403.17	1.0
ENSG00000078487.18	1.0
ENSG00000078549.16	0.9875
ENSG00000078596.11	1.0
ENSG00000078618.23	1.0
ENSG00000078668.14	1.0
ENSG00000078674.20	1.0
ENSG00000078687.18	1.0
ENSG00000078699.22	1.0
ENSG00000078725.13	0.975
ENSG00000078747.17	1.0
ENSG00000078795.17	0.9375
ENSG00000078804.13	1.0
ENSG00000078808.20	1.0
ENSG00000078814.19	1.0
ENSG00000078900.16	0.9375
ENSG00000078902.16	1.0
ENSG00000078967.13	1.0
ENSG00000079102.18	1.0
ENSG00000079112.10	0.9125
ENSG00000079134.13	1.0
ENSG00000079150.19	1.0
ENSG00000079156.17	1.0
ENSG00000079215.15	1.0
ENSG00000079246.16	1.0
ENSG00000079257.8	1.0
ENSG00000079263.19	0.9875
ENSG00000079277.22	1.0
ENSG00000079308.21	1.0
ENSG00000079313.15	1.0
ENSG00000079332.16	1.0
ENSG00000079335.21	1.0
ENSG00000079337.16	1.0
ENSG00000079385.23	1.0
ENSG00000079387.15	1.0
ENSG00000079432.9	1.0
ENSG00000079435.11	1.0
ENSG00000079459.14	1.0
ENSG00000079462.8	1.0
ENSG00000079482.14	1.0
ENSG00000079616.14	1.0
ENSG00000079691.19	1.0
ENSG00000079739.17	1.0
ENSG00000079785.16	1.0
ENSG00000079805.19	1.0
ENSG00000079819.20	1.0
ENSG00000079841.20	0.925
ENSG00000079931.15	1.0
ENSG00000079950.14	1.0
ENSG00000079974.19	1.0
ENSG00000079999.14	1.0
ENSG00000080007.8	0.9625
ENSG00000080031.10	0.975
ENSG00000080166.16	0.9875
ENSG00000080189.15	1.0
ENSG00000080200.10	1.0
ENSG00000080224.18	0.95
ENSG00000080298.16	1.0
ENSG00000080345.18	1.0
ENSG00000080371.6	1.0
ENSG00000080493.19	1.0
ENSG00000080503.25	1.0
ENSG00000080546.14	1.0
ENSG00000080561.14	1.0
ENSG00000080573.7	1.0
ENSG00000080603.17	1.0
ENSG00000080608.10	1.0
ENSG00000080644.16	0.9625
ENSG00000080709.17	0.9875
ENSG00000080802.21	1.0
ENSG00000080815.20	1.0
ENSG00000080819.9	1.0
ENSG00000080822.17	1.0
ENSG00000080823.23	1.0
ENSG00000080824.19	1.0
ENSG00000080839.12	1.0
ENSG00000080845.19	1.0
ENSG00000080854.16	1.0
ENSG00000080986.13	0.975
ENSG00000081014.11	1.0
ENSG00000081019.14	1.0
ENSG00000081026.19	1.0
ENSG00000081041.9	0.9875
ENSG00000081052.14	1.0
ENSG00000081059.20	1.0
ENSG00000081087.16	1.0
ENSG00000081148.12	0.9875
ENSG00000081154.12	1.0
ENSG00000081177.19	1.0
ENSG00000081181.8	1.0
ENSG00000081189.17	1.0
ENSG00000081237.22	1.0
ENSG00000081277.13	0.9625
ENSG00000081307.15	1.0
ENSG00000081320.12	1.0
ENSG00000081377.17	1.0
ENSG00000081386.13	1.0
ENSG00000081479.15	0.925
ENSG00000081665.15	1.0
ENSG00000081692.13	1.0
ENSG00000081721.12	1.0
ENSG00000081760.17	1.0
ENSG00000081791.9	1.0
ENSG00000081803.17	1.0
ENSG00000081818.4	1.0
ENSG00000081853.15	1.0
ENSG00000081870.12	1.0
ENSG00000081913.14	1.0
ENSG00000081923.15	1.0
ENSG00000081985.14	1.0
ENSG00000082014.17	1.0
ENSG00000082068.9	1.0
ENSG00000082074.19	1.0
ENSG00000082146.13	1.0
ENSG00000082153.18	1.0
ENSG00000082175.16	1.0
ENSG00000082196.21	1.0
ENSG00000082212.13	1.0
ENSG00000082213.18	1.0
ENSG00000082258.13	1.0
ENSG00000082269.17	1.0
ENSG00000082293.13	0.9375
ENSG00000082397.18	1.0
ENSG00000082438.18	1.0
ENSG00000082458.12	1.0
ENSG00000082482.14	0.9625
ENSG00000082497.12	0.9875
ENSG00000082512.15	1.0
ENSG00000082515.18	1.0
ENSG00000082516.9	1.0
ENSG00000082641.16	1.0
ENSG00000082684.16	1.0
ENSG00000082701.17	1.0
ENSG00000082781.12	1.0
ENSG00000082805.21	1.0
ENSG00000082898.19	1.0
ENSG00000082996.20	1.0
ENSG00000083067.27	1.0
ENSG00000083093.12	1.0
ENSG00000083097.15	1.0
ENSG00000083099.11	1.0
ENSG00000083123.15	1.0
ENSG00000083168.11	1.0
ENSG00000083223.18	1.0
ENSG00000083290.20	1.0
ENSG00000083312.19	1.0
ENSG00000083444.17	1.0
ENSG00000083454.23	0.95
ENSG00000083457.12	1.0
ENSG00000083520.15	1.0
ENSG00000083535.16	1.0
ENSG00000083544.16	1.0
ENSG00000083635.8	1.0
ENSG00000083642.19	1.0
ENSG00000083720.13	1.0
ENSG00000083750.13	1.0
ENSG00000083799.18	1.0
ENSG00000083807.10	1.0
ENSG00000083812.13	1.0
ENSG00000083814.13	1.0
ENSG00000083817.9	1.0
ENSG00000083828.16	1.0
ENSG00000083838.17	1.0
ENSG00000083844.11	1.0
ENSG00000083845.9	1.0
ENSG00000083857.15	1.0
ENSG00000083896.13	1.0
ENSG00000083937.10	1.0
ENSG00000084070.12	1.0
ENSG00000084072.17	1.0
ENSG00000084073.10	1.0
ENSG00000084090.14	1.0
ENSG00000084092.7	1.0
ENSG00000084093.19	1.0
ENSG00000084110.11	0.9375
ENSG00000084112.15	1.0
ENSG00000084207.18	1.0
ENSG00000084234.18	1.0
ENSG00000084444.14	1.0
ENSG00000084463.8	1.0
ENSG00000084623.12	1.0
ENSG00000084636.18	1.0
ENSG00000084652.16	1.0
ENSG00000084674.15	0.9875
ENSG00000084676.16	1.0
ENSG00000084693.16	1.0
ENSG00000084710.14	1.0
ENSG00000084731.15	1.0
ENSG00000084733.11	1.0
ENSG00000084754.12	1.0
ENSG00000084764.12	1.0
ENSG00000084774.14	1.0
ENSG00000085063.18	1.0
ENSG00000085117.13	1.0
ENSG00000085185.16	1.0
ENSG00000085224.23	1.0
ENSG00000085231.14	1.0
ENSG00000085265.12	0.9625
ENSG00000085274.16	1.0
ENSG00000085276.19	1.0
ENSG00000085365.18	1.0
ENSG00000085377.15	1.0
ENSG00000085382.12	1.0
ENSG00000085415.16	1.0
ENSG00000085433.17	1.0
ENSG00000085449.15	1.0
ENSG00000085465.13	1.0
ENSG00000085491.17	1.0
ENSG00000085511.20	1.0
ENSG00000085514.16	1.0
ENSG00000085552.18	0.9375
ENSG00000085563.15	1.0
ENSG00000085644.15	1.0
ENSG00000085662.14	1.0
ENSG00000085719.13	1.0
ENSG00000085721.13	1.0
ENSG00000085733.16	1.0
ENSG00000085741.14	1.0
ENSG00000085760.15	1.0
ENSG00000085788.14	1.0
ENSG00000085831.16	1.0
ENSG00000085832.18	1.0
ENSG00000085840.13	1.0
ENSG00000085871.9	1.0
ENSG00000085872.15	1.0
ENSG00000085978.22	1.0
ENSG00000085982.16	1.0
ENSG00000085998.15	1.0
ENSG00000085999.13	0.9625
ENSG00000086015.23	1.0
ENSG00000086061.16	1.0
ENSG00000086062.14	1.0
ENSG00000086065.14	1.0
ENSG00000086102.19	1.0
ENSG00000086189.11	1.0
ENSG00000086200.17	1.0
ENSG00000086205.18	0.975
ENSG00000086232.13	1.0
ENSG00000086289.13	1.0
ENSG00000086300.17	1.0
ENSG00000086475.15	1.0
ENSG00000086504.18	1.0
ENSG00000086544.4	1.0
ENSG00000086570.13	0.9875
ENSG00000086589.12	1.0
ENSG00000086598.11	1.0
ENSG00000086619.15	1.0
ENSG00000086666.20	1.0
ENSG00000086712.13	1.0
ENSG00000086717.19	0.9375
ENSG00000086730.17	1.0
ENSG00000086758.17	1.0
ENSG00000086827.9	1.0
ENSG00000086848.15	1.0
ENSG00000086991.13	1.0
ENSG00000087008.16	1.0
ENSG00000087053.20	1.0
ENSG00000087074.9	1.0
ENSG00000087076.9	1.0
ENSG00000087077.14	1.0
ENSG00000087085.16	1.0
ENSG00000087086.16	1.0
ENSG00000087087.20	1.0
ENSG00000087088.21	1.0
ENSG00000087095.13	1.0
ENSG00000087111.22	1.0
ENSG00000087116.17	1.0
ENSG00000087152.16	1.0
ENSG00000087157.19	1.0
ENSG00000087191.14	1.0
ENSG00000087206.17	1.0
ENSG00000087237.12	0.9875
ENSG00000087245.13	1.0
ENSG00000087253.13	1.0
ENSG00000087258.17	1.0
ENSG00000087263.17	1.0
ENSG00000087266.18	1.0
ENSG00000087269.16	1.0
ENSG00000087274.19	1.0
ENSG00000087299.12	1.0
ENSG00000087301.10	1.0
ENSG00000087302.9	1.0
ENSG00000087303.19	1.0
ENSG00000087338.5	1.0
ENSG00000087365.16	1.0
ENSG00000087448.11	1.0
ENSG00000087460.29	1.0
ENSG00000087470.21	1.0
ENSG00000087494.16	0.975
ENSG00000087495.17	0.9875
ENSG00000087502.19	1.0
ENSG00000087510.7	0.95
ENSG00000087586.18	1.0
ENSG00000087589.17	1.0
ENSG00000087842.11	1.0
ENSG00000087884.16	1.0
ENSG00000087903.13	1.0
ENSG00000087995.16	1.0
ENSG00000088035.18	1.0
ENSG00000088038.20	1.0
ENSG00000088053.11	0.95
ENSG00000088179.9	1.0
ENSG00000088205.13	1.0
ENSG00000088247.19	1.0
ENSG00000088256.9	1.0
ENSG00000088280.21	1.0
ENSG00000088298.13	1.0
ENSG00000088305.19	0.9875
ENSG00000088320.4	0.975
ENSG00000088325.16	1.0
ENSG00000088340.18	0.9125
ENSG00000088356.6	1.0
ENSG00000088367.23	1.0
ENSG00000088387.22	1.0
ENSG00000088448.14	1.0
ENSG00000088451.11	1.0
ENSG00000088538.13	1.0
ENSG00000088543.15	1.0
ENSG00000088682.14	1.0
ENSG00000088727.14	1.0
ENSG00000088756.13	1.0
ENSG00000088766.12	1.0
ENSG00000088808.18	1.0
ENSG00000088812.18	1.0
ENSG00000088826.18	1.0
ENSG00000088827.14	1.0
ENSG00000088832.18	1.0
ENSG00000088833.18	1.0
ENSG00000088836.14	1.0
ENSG00000088854.13	1.0
ENSG00000088876.13	1.0
ENSG00000088881.22	1.0
ENSG00000088882.8	1.0
ENSG00000088888.18	1.0
ENSG00000088899.16	1.0
ENSG00000088930.8	1.0
ENSG00000088970.16	1.0
ENSG00000088986.11	1.0
ENSG00000088992.18	1.0
ENSG00000089006.17	1.0
ENSG00000089009.16	1.0
ENSG00000089022.15	1.0
ENSG00000089041.17	1.0
ENSG00000089048.15	1.0
ENSG00000089050.16	1.0
ENSG00000089053.13	1.0
ENSG00000089057.15	1.0
ENSG00000089060.12	1.0
ENSG00000089063.16	1.0
ENSG00000089091.17	1.0
ENSG00000089094.21	1.0
ENSG00000089101.19	0.925
ENSG00000089123.16	1.0
ENSG00000089127.15	1.0
ENSG00000089154.11	1.0
ENSG00000089157.16	1.0
ENSG00000089159.17	1.0
ENSG00000089163.5	1.0
ENSG00000089177.20	1.0
ENSG00000089195.15	1.0
ENSG00000089199.10	0.95
ENSG00000089220.5	1.0
ENSG00000089234.16	1.0
ENSG00000089248.7	1.0
ENSG00000089250.20	0.9625
ENSG00000089280.20	1.0
ENSG00000089289.16	1.0
ENSG00000089327.16	1.0
ENSG00000089335.22	1.0
ENSG00000089351.15	1.0
ENSG00000089472.18	1.0
ENSG00000089486.17	1.0
ENSG00000089505.18	0.95
ENSG00000089558.9	0.9125
ENSG00000089597.18	1.0
ENSG00000089639.11	1.0
ENSG00000089682.18	1.0
ENSG00000089685.15	0.9875
ENSG00000089692.9	0.9625
ENSG00000089693.11	1.0
ENSG00000089723.10	0.9875
ENSG00000089737.19	1.0
ENSG00000089775.12	1.0
ENSG00000089818.18	1.0
ENSG00000089820.17	1.0
ENSG00000089847.13	0.975
ENSG00000089876.12	1.0
ENSG00000089902.10	1.0
ENSG00000089916.18	1.0
ENSG00000090006.18	1.0
ENSG00000090013.11	1.0
ENSG00000090020.11	1.0
ENSG00000090054.16	1.0
ENSG00000090060.19	1.0
ENSG00000090061.17	1.0
ENSG00000090097.22	1.0
ENSG00000090104.12	1.0
ENSG00000090238.12	1.0
ENSG00000090263.16	1.0
ENSG00000090266.13	1.0
ENSG00000090273.14	1.0
ENSG00000090316.16	1.0
ENSG00000090339.9	1.0
ENSG00000090372.15	1.0
ENSG00000090376.11	1.0
ENSG00000090382.7	1.0
ENSG00000090432.7	1.0
ENSG00000090447.12	1.0
ENSG00000090470.15	1.0
ENSG00000090487.11	1.0
ENSG00000090520.12	1.0
ENSG00000090530.10	1.0
ENSG00000090534.20	1.0
ENSG00000090539.16	1.0
ENSG00000090565.17	1.0
ENSG00000090581.11	1.0
ENSG00000090612.22	1.0
ENSG00000090615.16	1.0
ENSG00000090621.15	1.0
ENSG00000090659.18	0.975
ENSG00000090661.13	1.0
ENSG00000090674.16	1.0
ENSG00000090686.16	1.0
ENSG00000090776.6	1.0
ENSG00000090857.14	1.0
ENSG00000090861.17	1.0
ENSG00000090863.12	1.0
ENSG00000090889.12	0.9875
ENSG00000090905.19	1.0
ENSG00000090924.15	1.0
ENSG00000090971.5	1.0
ENSG00000090975.14	1.0
ENSG00000090989.18	1.0
ENSG00000091009.8	1.0
ENSG00000091039.17	1.0
ENSG00000091073.20	1.0
ENSG00000091106.19	0.9875
ENSG00000091127.14	1.0
ENSG00000091129.22	1.0
ENSG00000091136.15	1.0
ENSG00000091137.14	1.0
ENSG00000091140.15	1.0
ENSG00000091157.15	1.0
ENSG00000091164.13	1.0
ENSG00000091181.20	0.9125
ENSG00000091262.17	1.0
ENSG00000091317.8	1.0
ENSG00000091409.17	1.0
ENSG00000091428.18	1.0
ENSG00000091436.17	1.0
ENSG00000091483.8	1.0
ENSG00000091490.11	1.0
ENSG00000091513.16	1.0
ENSG00000091527.17	1.0
ENSG00000091536.20	1.0
ENSG00000091542.9	1.0
ENSG00000091592.17	1.0
ENSG00000091622.16	1.0
ENSG00000091640.8	1.0
ENSG00000091651.9	1.0
ENSG00000091656.19	1.0
ENSG00000091732.18	1.0
ENSG00000091831.25	1.0
ENSG00000091844.8	1.0
ENSG00000091879.14	1.0
ENSG00000091947.10	1.0
ENSG00000091972.19	1.0
ENSG00000091986.16	1.0
ENSG00000092010.15	1.0
ENSG00000092020.11	1.0
ENSG00000092036.19	1.0
ENSG00000092051.18	0.95
ENSG00000092054.14	0.925
ENSG00000092068.21	1.0
ENSG00000092094.11	1.0
ENSG00000092096.19	1.0
ENSG00000092098.18	1.0
ENSG00000092108.22	1.0
ENSG00000092140.16	1.0
ENSG00000092148.14	1.0
ENSG00000092199.19	1.0
ENSG00000092200.13	0.9875
ENSG00000092201.10	1.0
ENSG00000092203.15	1.0
ENSG00000092208.19	1.0
ENSG00000092295.12	0.9875
ENSG00000092330.19	1.0
ENSG00000092421.17	1.0
ENSG00000092439.16	1.0
ENSG00000092445.12	1.0
ENSG00000092470.12	1.0
ENSG00000092529.26	1.0
ENSG00000092531.10	1.0
ENSG00000092607.15	0.9875
ENSG00000092621.13	1.0
ENSG00000092758.18	1.0
ENSG00000092820.19	1.0
ENSG00000092841.19	1.0
ENSG00000092847.14	1.0
ENSG00000092853.14	0.9875
ENSG00000092871.17	1.0
ENSG00000092929.13	1.0
ENSG00000092931.12	1.0
ENSG00000092964.18	1.0
ENSG00000092969.12	1.0
ENSG00000092978.11	1.0
ENSG00000093000.19	1.0
ENSG00000093009.11	1.0
ENSG00000093010.15	1.0
ENSG00000093072.19	1.0
ENSG00000093144.19	1.0
ENSG00000093167.18	1.0
ENSG00000093183.14	1.0
ENSG00000093217.11	1.0
ENSG00000094631.22	1.0
ENSG00000094804.12	1.0
ENSG00000094841.14	1.0
ENSG00000094880.11	1.0
ENSG00000094914.14	1.0
ENSG00000094916.16	1.0
ENSG00000094963.14	0.9875
ENSG00000094975.15	1.0
ENSG00000095002.16	1.0
ENSG00000095015.6	1.0
ENSG00000095066.12	1.0
ENSG00000095139.15	1.0
ENSG00000095203.15	1.0
ENSG00000095209.12	1.0
ENSG00000095261.14	1.0
ENSG00000095303.17	1.0
ENSG00000095319.14	1.0
ENSG00000095321.18	1.0
ENSG00000095370.20	1.0
ENSG00000095380.11	1.0
ENSG00000095383.20	1.0
ENSG00000095397.18	1.0
ENSG00000095464.10	0.9875
ENSG00000095485.18	1.0
ENSG00000095539.16	1.0
ENSG00000095564.15	1.0
ENSG00000095574.12	1.0
ENSG00000095585.18	1.0
ENSG00000095587.9	0.9875
ENSG00000095627.10	1.0
ENSG00000095637.23	1.0
ENSG00000095713.14	1.0
ENSG00000095739.11	1.0
ENSG00000095787.26	1.0
ENSG00000095794.21	1.0
ENSG00000095906.17	1.0
ENSG00000095951.18	1.0
ENSG00000095970.17	0.975
ENSG00000096060.15	1.0
ENSG00000096063.16	1.0
ENSG00000096070.19	1.0
ENSG00000096080.12	1.0
ENSG00000096092.6	1.0
ENSG00000096093.16	1.0
ENSG00000096384.20	1.0
ENSG00000096401.8	1.0
ENSG00000096433.11	1.0
ENSG00000096654.16	1.0
ENSG00000096696.17	1.0
ENSG00000096717.12	1.0
ENSG00000096746.18	1.0
ENSG00000096872.17	1.0
ENSG00000096968.14	1.0
ENSG00000096996.16	1.0
ENSG00000097007.20	1.0
ENSG00000097021.21	1.0
ENSG00000097033.15	1.0
ENSG00000097046.13	1.0
ENSG00000097096.10	1.0
ENSG00000099139.14	1.0
ENSG00000099194.6	1.0
ENSG00000099203.7	1.0
ENSG00000099204.23	1.0
ENSG00000099219.15	1.0
ENSG00000099246.19	1.0
ENSG00000099250.18	1.0
ENSG00000099256.19	1.0
ENSG00000099260.12	1.0
ENSG00000099282.10	1.0
ENSG00000099284.15	1.0
ENSG00000099290.17	1.0
ENSG00000099308.13	1.0
ENSG00000099326.9	1.0
ENSG00000099330.9	1.0
ENSG00000099331.14	1.0
ENSG00000099337.5	1.0
ENSG00000099338.23	1.0
ENSG00000099341.13	1.0
ENSG00000099364.18	1.0
ENSG00000099365.11	1.0
ENSG00000099377.14	1.0
